Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
FALSE,Belair,135557,Sliema,Apartment,,,3,2,,,,3500
FALSE,Belair,135558,Sliema,Apartment,,,3,2,,,,3500
FALSE,Belair,135565,Sliema,Apartment,,,3,2,,,,3500
FALSE,Belair,137205,Sliema,Apartment,,,3,4,,,,3500
FALSE,Belair,307631,Sliema,Apartment,,,3,3,170,,,3500
FALSE,Belair,803221,Sliema,Apartment,,,3,3,180,,,3500
FALSE,Belair,802788,St Julians,Apartment,,,5,3,250,,,3600
FALSE,Belair,307495,Sliema,Apartment,,,3,4,190,,,3700
FALSE,Belair,701942,Sliema,Apartment,,,3,2,170,,,3700
FALSE,Belair,131918,Sliema,Retail Outlet,,,,,110,,,3750
FALSE,Belair,803159,"Sliema, Tigne Point",Apartment,,,3,2,185,,,3800
FALSE,Belair,15943,Sliema,Apartment,,,4,3,,,,3800
FALSE,Belair,22724,Kalkara,Apartment,,,5,5,,,,3800
FALSE,Belair,136000,"Sliema, Tigne Point",Apartment,,,3,2,220,,,3900
FALSE,Belair,502048,Madliena,Semi-detached Villa,,,5,3,,,,4000
FALSE,Belair,305562,Madliena,Semi-detached Villa,,,3,3,,,,4000
FALSE,Belair,307852,St Julians,Apartment,,,3,2,138,,,4000
FALSE,Belair,2071,Madliena,Semi-detached Villa,,,4,2,,,,4000
FALSE,Belair,131943,Ta' Xbiex,Apartment,,,3,3,,,,4500
FALSE,Belair,131894,"St. Julians, Portomaso",Apartment,,,3,2,,,,4500
FALSE,Belair,501040,Sliema,Apartment,,,3,3,,,,4500
FALSE,Belair,23606,St Pauls Bay,Farmhouse,,,3,3,,,,4500
FALSE,Belair,301791,Sliema,Penthouse,,,4,4,215,,,4500
FALSE,Belair,802006,Sliema,Apartment,,,3,4,210,,,4500
FALSE,Belair,800779,"Sliema, Tigne Point",Apartment,,,2,2,152,,,4500
FALSE,Belair,701628,"Sliema, Tigne Point",Apartment,,,2,2,135,,,4500
FALSE,Belair,504734,St Julians,Apartment,,,4,4,,,,4500
FALSE,Belair,16241,Gzira,Office Centre,,,,,200,,,4563
FALSE,Belair,22955,Manikata,Semi-detached Villa,,,4,4,,,,5000
FALSE,Belair,307186,Sliema,Penthouse,,,4,4,420,,,5000
FALSE,Belair,306224,St Julians,Apartment,,,3,4,,,,5000
FALSE,Belair,133098,Ta' Xbiex,Apartment,,,3,3,300,,,5200
FALSE,Belair,503739,Gzira,Class 4D,,,,,108,,,5475
FALSE,Belair,306663,St Julians,Apartment Block,,,14,15,,,,5500
FALSE,Belair,17651,Madliena,Detached Bungalow,,,6,5,1340,,,5500
FALSE,Belair,3501,St Pauls Bay,Fully-detached Villa,,,3,2,,,,5900
FALSE,Belair,130315,Ta' Xbiex,Penthouse,,,3,2,,,,6000
FALSE,Belair,501163,"St. Julians, Portomaso",Apartment,,,2,2,,,,6000
FALSE,Belair,701177,"Sliema, Tigne Point",Apartment,,,3,2,,,,6000
FALSE,Belair,136632,"Sliema, Tigne Point",Apartment,,,3,3,,,,6500
FALSE,Belair,500244,Kappara,Fully-detached Villa,,,3,4,,,,6500
FALSE,Belair,23040,Gharghur,House of Character,,,7,5,900,,,6500
FALSE,Belair,23184,Mellieha,Fully-detached Villa,,,3,4,,,,7000
FALSE,Belair,302313,San Pawl Tat-Targa,Semi-detached Villa,,,4,5,,,,7000
FALSE,Belair,306350,Rabat,Fully-detached Villa,,,5,5,2000,,,7000
FALSE,Belair,307700,Sliema,Apartment,,,4,4,426,,,7000
FALSE,Belair,2061,Madliena,Fully-detached Villa,,,4,4,,,,7500
FALSE,Belair,136042,St Julians,Semi-detached Villa,,,4,5,,,,8500
FALSE,Belair,130067,Ibrag,Semi-detached Villa,,,4,3,,,,8500
FALSE,Belair,21857,Mellieha,Fully-detached Villa,,,5,4,,,,P.O.R
FALSE,Belair,134892,Madliena,Fully-detached Villa,,,5,5,,,,9800
FALSE,Belair,14224,Gzira,Class 4D,,,,,130,,,10646
FALSE,Belair,19146,Gzira,Class 4D,,,,,130,,,10646
FALSE,Belair,136919,Sliema,Class 4D,,,,,120,,,13687
FALSE,Belair,135760,Bahar Ic-Caghaq,Fully-detached Villa,,,5,5,2000,,,P.O.R
FALSE,Belair,134533,Sliema,Office Centre,,,,,700,,,P.O.R
FALSE,Belair,134538,Sliema,Office Centre,,,,,872,,,P.O.R
FALSE,Belair,134534,Sliema,Office Centre,,,,,930,,,P.O.R
FALSE,Belair,134535,Sliema,Office Centre,,,,,1120,,,P.O.R
FALSE,Belair,305576,Swieqi,Apartment,,,1,1,90,,,1000
FALSE,Belair,307026,Sliema,Ground Floor Maisonette,,,2,2,,,,1000
FALSE,Belair,18741,Mosta,Penthouse,,,3,1,,,,1000
FALSE,Belair,18033,Siggiewi,Apartment,,,3,2,,,,1000
FALSE,Belair,134911,Sliema,Penthouse,,,1,2,68,,,1050
FALSE,Belair,501569,St Julians,Ground Floor Maisonette,,,1,1,,,,1050
FALSE,Belair,137831,Msida,Apartment,,,2,2,,,,1100
FALSE,Belair,131612,St Julians,Ground Floor Maisonette,,,2,2,,,,1150
FALSE,Belair,801143,Qawra,Apartment,,,3,2,,,,1200
FALSE,Belair,500490,Mosta,Apartment,,,3,2,155,,,1300
FALSE,Belair,132235,Attard,Apartment,,,3,2,,,,1300
FALSE,Belair,130913,St Julians,Apartment,,,2,3,,,,1400
FALSE,Belair,134044,St Julians,Apartment,,,2,2,,,,1500
FALSE,Belair,137756,Sliema,Apartment,,,3,1,100,,,1600
FALSE,Belair,701199,Msida,Warehouse,,,,,268,,,1750
FALSE,Belair,134728,Sliema,Apartment,,,3,3,176,,,1850
FALSE,Belair,133918,St Julians,Penthouse,,,3,2,,,,1875
FALSE,Belair,134731,Sliema,Penthouse,,,2,2,155,,,1925
FALSE,Belair,800257,Zurrieq,Farmhouse,,,3,2,,,,2000
FALSE,Belair,500142,Sliema,Apartment,,,2,2,,,,2000
FALSE,Belair,701198,Msida,Warehouse,,,,,272,,,2000
FALSE,Belair,131639,Valletta,Apartment,,,2,2,,,,2500
FALSE,Belair,800377,Sliema,Apartment,,,3,2,175,,,2700
FALSE,Belair,12173,St Julians,Apartment,,,3,2,,,,3200
FALSE,Belair,18461,Balzan,Palazzo / Palazzino,,,3,1,,,,4000
FALSE,Belair,1216,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,13607,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,307185,Naxxar,First Floor (+) Maisonette,,,3,2,,,,1000
FALSE,Belair,803188,Xghajra,Apartment,,,3,2,,,,1000
FALSE,Belair,803189,Xghajra,Apartment,,,3,2,,,,1000
FALSE,Belair,301069,St Julians,Apartment,,,2,0,,,,1100
FALSE,Belair,19626,St Julians,Ground Floor Maisonette,,,2,2,,,,1100
FALSE,Belair,16730,Sliema,Apartment,,,2,1,,,,1150
FALSE,Belair,23010,St Julians,Apartment,,,2,1,,,,1200
FALSE,Belair,306346,Sliema,Apartment,,,2,1,,,,1200
FALSE,Belair,16764,Sliema,Apartment,,,2,1,,,,1200
FALSE,Belair,1008,St Julians,Apartment,,,2,2,,,,1200
FALSE,Belair,21384,Sliema,Apartment,,,2,2,,,,1200
FALSE,Belair,134973,St Julians,Apartment,,,1,1,,,,1200
FALSE,Belair,501967,Sliema,Apartment,,,2,3,,,,1250
FALSE,Belair,23787,Sliema,Apartment,,,1,1,,,,1300
FALSE,Belair,15641,St Julians,Apartment,,,2,2,,,,1300
FALSE,Belair,130945,Sliema,Apartment,,,2,1,,,,1300
FALSE,Belair,17007,Sliema,Apartment,,,2,1,,,,1300
FALSE,Belair,13705,St Julians,Apartment,,,2,2,,,,1300
FALSE,Belair,501694,Sliema,Penthouse,,,2,1,,,,1800
FALSE,Belair,134725,Sliema,Apartment,,,3,3,155,,,1800
FALSE,Belair,3477,Sliema,Apartment,,,3,2,,,,1850
FALSE,Belair,701113,St Julians,Apartment,,,3,1,160,,,1150
FALSE,Belair,16493,Ibrag,Apartment,,,2,2,,,,1200
FALSE,Belair,701027,Pembroke,Apartment,,,2,3,,,,1350
FALSE,Belair,20272,St Pauls Bay,Apartment,,,3,2,,,,1400
FALSE,Belair,135393,St Julians,Apartment,,,2,2,100,,,1400
FALSE,Belair,305454,Swieqi,Apartment,,,3,2,,,,1500
FALSE,Belair,19060,Sliema,Apartment,,,3,2,,,,1950
FALSE,Belair,11070,Sliema,Apartment,,,2,2,,,,2000
FALSE,Belair,16670,Sliema,Townhouse,,,4,2,,,,2000
FALSE,Belair,13386,Sliema,Independent Offices,,,,,125,,,2500
FALSE,Belair,1841,Sliema,Apartment,,,3,2,,,,3200
FALSE,Belair,302665,St Julians,Duplex Penthouse,,,2,2,,,,1500
FALSE,Belair,20776,Sliema,Duplex Apartment,,,2,2,,,,2000
FALSE,Belair,502159,"St. Julians, Portomaso",Duplex Apartment,,,2,2,,,,2500
FALSE,Belair,502160,Pieta,Apartment,,,3,2,,,,1000
FALSE,Belair,501347,Santa Venera,Apartment,,,2,1,,,,1100
FALSE,Belair,21598,Sliema,Apartment,,,2,1,75,,,1100
FALSE,Belair,23847,Ibrag,Apartment,,,3,2,,,,1500
FALSE,Belair,15763,Ibrag,Apartment,,,3,2,,,,1700
FALSE,Belair,135631,Sliema,Apartment,,,2,2,269,,,4500
FALSE,Belair,134824,Ibrag,Apartment,,,2,2,,,,1100
FALSE,Belair,304488,Ibrag,Apartment,,,2,2,130,,,1400
FALSE,Belair,7389,St Julians,Apartment,,,2,1,78,,,1450
FALSE,Belair,133299,Ibrag,Ground Floor Maisonette,,,3,2,170,,,1450
FALSE,Belair,133313,Sliema,Apartment,,,2,2,,,,1500
FALSE,Belair,11958,Ibrag,Penthouse,,,2,1,,,,1500
FALSE,Belair,136236,St Julians,Apartment,,,3,2,,,,1550
FALSE,Belair,134177,Swieqi,Ground Floor Maisonette,,,3,3,,,,1800
FALSE,Belair,13241,"St. Julians, Portomaso",Apartment,,,2,2,,,,2500
FALSE,Belair,700874,Birkirkara,Ground Floor Maisonette,,,3,3,150,,,1000
FALSE,Belair,302296,Balzan,Apartment,,,3,2,,,,1050
FALSE,Belair,133561,Lija,House of Character,,,1,2,,,,1100
FALSE,Belair,133825,Pieta,Apartment,,,3,2,,,,1150
FALSE,Belair,136724,Swieqi,Apartment,,,2,2,,,,1275
FALSE,Belair,133716,Sliema,Apartment,,,2,2,,,,1300
FALSE,Belair,500494,Mosta,Apartment,,,3,2,155,,,1300
FALSE,Belair,307320,Gzira,Penthouse,,,2,2,,,,1300
FALSE,Belair,131647,Ta' Xbiex,Apartment,,,3,2,,,,1300
FALSE,Belair,16315,Sliema,Apartment,,,3,3,,,,1350
FALSE,Belair,19275,Sliema,Apartment,,,2,1,,,,1400
FALSE,Belair,501707,Swieqi,Duplex Penthouse,,,2,2,,,,1600
FALSE,Belair,20161,Mellieha,Apartment,,,3,2,,,,1800
FALSE,Belair,22267,Balzan,Detached Bungalow,,,3,3,,,,4000
FALSE,Belair,307890,Ibrag,Apartment,,,1,1,65,,,1150
FALSE,Belair,302123,Attard,Apartment,,,3,2,,,,1200
FALSE,Belair,16834,Sliema,Apartment,,,2,1,,,,1200
FALSE,Belair,800575,Mellieha,Apartment,,,2,2,120,,,1250
FALSE,Belair,500419,Swieqi,Ground Floor Maisonette,,,3,2,,,,1450
FALSE,Belair,132276,Sliema,Apartment,,,3,2,,,,1500
FALSE,Belair,307399,St Julians,Apartment,,,3,3,,,,1600
FALSE,Belair,307649,St Julians,Apartment,,,3,2,170,,,2550
FALSE,Belair,304734,Marsascala,Apartment,,,3,2,,,,1000
FALSE,Belair,134395,Sliema,Apartment,,,3,1,,,,1100
FALSE,Belair,135640,St Julians,Apartment,,,2,2,90,,,1100
FALSE,Belair,304277,"Mellieha, Tas-Sellum",Apartment,,,2,2,,,,P.O.R
FALSE,Belair,306984,Bugibba,Penthouse,,,1,2,180,,,1400
FALSE,Belair,501673,St Julians,Apartment,,,3,3,150,,,1450
FALSE,Belair,702017,Sliema,Apartment,,,3,2,,,,2500
FALSE,Belair,18564,St Julians,Apartment,,,2,2,,,,1100
FALSE,Belair,304536,Sliema,Apartment,,,3,2,,,,1700
FALSE,Belair,304661,St Julians,Apartment,,,2,2,,,,2000
FALSE,Belair,136532,Ibrag,Penthouse,,,2,3,,,,2500
FALSE,Belair,304333,Sliema,Penthouse,,,1,1,,,,1000
FALSE,Belair,305577,Swieqi,Apartment,,,2,2,90,,,1000
FALSE,Belair,131174,Bahar Ic-Caghaq,Apartment,,,2,1,,,,1000
FALSE,Belair,137674,Rabat,First Floor (+) Maisonette,,,3,2,250,,,1100
FALSE,Belair,132306,Ibrag,Apartment,,,3,2,,,,1700
FALSE,Belair,22011,Pembroke,Terraced House,,,4,3,,,,2500
FALSE,Belair,700731,Ibrag,Apartment,,,2,2,120,,,1000
FALSE,Belair,3017,St Julians,Apartment,,,3,2,,,,1100
FALSE,Belair,132168,Swieqi,Apartment,,,3,2,,,,1300
FALSE,Belair,13641,Sliema,Apartment,,,3,3,,,,1700
FALSE,Belair,23129,Valletta,Office Centre,,,,,80,,,2250
FALSE,Belair,137686,Gharghur,Penthouse,,,3,2,130,,,2750
FALSE,Belair,131144,Naxxar,Apartment,,,3,1,,,,1000
FALSE,Belair,306755,Naxxar,Ground Floor Maisonette,,,3,2,,,,1000
FALSE,Belair,18328,Naxxar,Penthouse,,,3,2,,,,1350
FALSE,Belair,137687,St Julians,Apartment,,,2,1,190,,,1500
FALSE,Belair,133959,Sliema,Independent Offices,,,,,130,,,2200
FALSE,Belair,701128,St Pauls Bay,Apartment,,,2,2,,,,1000
FALSE,Belair,702012,Santa Venera,Penthouse,,,1,1,,,,1050
FALSE,Belair,16412,St Julians,Apartment,,,2,1,,,,1100
FALSE,Belair,23756,Gzira,Apartment,,,2,1,,,,1200
FALSE,Belair,307591,Mgarr,Apartment,,,3,2,,,,1400
FALSE,Belair,132013,St Julians,First Floor (+) Maisonette,,,3,4,,,,1600
FALSE,Belair,803251,St Julians,Apartment,,,3,2,,,,1800
FALSE,Belair,12612,Sliema,Apartment,,,3,2,,,,2500
FALSE,Belair,1977,Madliena,Fully-detached Villa,,,5,3,,,,4500
FALSE,Belair,6603,Madliena,Fully-detached Villa,,,5,4,,,,4800
FALSE,Belair,800386,Sliema,Apartment,,,3,3,175,,,5500
FALSE,Belair,305604,Naxxar,Independent Offices,,,,,465,,,6200
FALSE,Belair,130243,Siggiewi,Fully-detached Villa,,,4,2,20150,,,7000
FALSE,Belair,305485,Sliema,Apartment,,,2,2,,,,1350
FALSE,Belair,13888,Sliema,Independent Offices,,,,,115,,,1800
FALSE,Belair,13920,Kappara,Semi-detached Villa,,,3,2,,,,2000
FALSE,Belair,133025,"St. Julians, Portomaso",Duplex Apartment,,,1,2,,,,2200
FALSE,Belair,10610,Ibrag,Apartment,,,2,1,,,,1230
FALSE,Belair,306226,St Julians,Apartment,,,2,2,125,,,1700
FALSE,Belair,136454,Swieqi,Apartment,,,3,2,200,,,1700
FALSE,Belair,11625,"Sliema, Tigne Point",Apartment,,,2,2,,,,2000
FALSE,Belair,134707,Pieta,Duplex Apartment,,,2,2,50,,,1000
FALSE,Belair,19109,San Gwann,Penthouse,,,2,1,,,,1000
FALSE,Belair,302077,Pieta,Apartment,,,2,1,,,,1000
FALSE,Belair,18469,San Gwann,Apartment,,,2,2,,,,1050
FALSE,Belair,20644,San Gwann,Apartment,,,2,2,,,,1100
FALSE,Belair,302887,Ibrag,Apartment,,,3,2,,,,1100
FALSE,Belair,135832,San Gwann,Apartment,,,2,2,120,,,1100
FALSE,Belair,801250,Gzira,Apartment,,,2,2,,,,1200
FALSE,Belair,301889,St Julians,Apartment,,,2,2,90,,,1700
FALSE,Belair,7346,Sliema,Apartment,,,3,1,,,,2500
FALSE,Belair,15201,Madliena,Semi-detached Villa,,,5,4,,,,3300
FALSE,Belair,132933,Pieta,Apartment,,,3,2,,,,1100
FALSE,Belair,14503,"St Julians, St George'S Park",Apartment,,,2,1,,,,1200
FALSE,Belair,307352,Swieqi,Elevated Ground Floor Maisonette,,,2,2,115,,,1250
FALSE,Belair,136143,St Julians,Apartment,,,3,2,160,,,1300
FALSE,Belair,304985,Madliena,Apartment,,,3,2,,,,1400
FALSE,Belair,23688,"St Julians, St George'S Park",Apartment,,,2,2,,,,1600
FALSE,Belair,20789,St Julians,Apartment,,,3,1,240,,,1800
FALSE,Belair,304279,Sliema,Apartment,,,3,2,,,,1900
FALSE,Belair,20864,St Julians,Penthouse,,,3,3,,,,2000
FALSE,Belair,20676,Sliema,Apartment,,,2,2,,,,2600
FALSE,Belair,136508,Pieta,Apartment,,,2,1,,,,1000
FALSE,Belair,12278,"St Julians, Pender Gardens",Apartment,,,3,2,,,,1200
FALSE,Belair,14540,Sliema,Apartment,,,2,1,,,,1200
FALSE,Belair,302831,Sliema,Apartment,,,2,2,,,,1400
FALSE,Belair,301636,Sliema,Apartment,,,3,2,,,,1500
FALSE,Belair,16133,Sliema,Apartment,,,3,2,,,,1900
FALSE,Belair,134640,St Julians,Apartment,,,3,2,170,,,2500
FALSE,Belair,137301,St Julians,Elevated Ground Floor Maisonette,,,3,2,,,,2500
FALSE,Belair,307648,St Julians,Apartment,,,3,2,170,,,2550
FALSE,Belair,135434,"Sliema, Fort Cambridge",Apartment,,,3,2,165,,,3300
FALSE,Belair,134238,Kappara,Apartment,,,1,2,,,,1050
FALSE,Belair,137216,Ibrag,Apartment,,,3,2,110,,,1200
FALSE,Belair,4588,Ta' Xbiex,Independent Offices,,,,,105,,,1400
FALSE,Belair,302135,Sliema,Apartment,,,3,2,,,,1400
FALSE,Belair,135468,St Julians,Apartment,,,2,2,,,,1450
FALSE,Belair,132872,Qormi,Independent Offices,,,,,150,,,1600
FALSE,Belair,307440,Sliema,Apartment,,,3,2,,,,2650
FALSE,Belair,500199,"Sliema, Tigne Point",Apartment,,,2,2,125,,,2800
FALSE,Belair,135932,"Sliema, Fort Cambridge",Apartment,,,2,2,,,,3000
FALSE,Belair,16272,Ta' Xbiex,Apartment,,,3,4,300,,,3750
FALSE,Belair,307680,Swieqi,Apartment,,,2,2,,,,1100
FALSE,Belair,23097,Gzira,Apartment,,,2,1,,,,1200
FALSE,Belair,500314,Sliema,Retail Outlet,,,,,45000,,,1521
FALSE,Belair,18575,"St. Julians, Portomaso",Apartment,,,2,2,120,,,1800
FALSE,Belair,16128,Sliema,Apartment,,,3,2,,,,1950
FALSE,Belair,8007,Sliema,Retail Outlet,,,,,26,,,2433
FALSE,Belair,701811,Rabat,Apartment,,,3,3,,,,3000
FALSE,Belair,504055,Sliema,Apartment,,,3,3,125,,,1700
FALSE,Belair,136643,Mqabba,Warehouse,,,,,394,,,2333
FALSE,Belair,16112,Attard,House of Character,,,3,2,,,,2500
FALSE,Belair,19724,Ta' Xbiex,Retail Outlet,,,,,152,,,5000
FALSE,Belair,20552,Sliema,Apartment,,,2,1,,,,1100
FALSE,Belair,136114,Gzira,Penthouse,,,3,2,190,,,1200
FALSE,Belair,502032,Fleur-De-Lys,Penthouse,,,2,1,,,,1200
FALSE,Belair,801304,Mellieha,Penthouse,,,3,2,140,,,1200
FALSE,Belair,306475,Gzira,Apartment,,,3,2,160,,,1200
FALSE,Belair,132976,Senglea (L-Isla),Duplex Maisonette,,,2,2,,,,1300
FALSE,Belair,305473,Mosta,Terraced House,,,4,4,,,,1400
FALSE,Belair,14748,Floriana,Apartment,,,2,2,,,,1400
FALSE,Belair,134974,Gzira,Apartment,,,2,2,,,,1500
FALSE,Belair,305693,Sliema,Apartment,,,2,2,,,,1600
FALSE,Belair,16384,"St. Julians, Ta' Giorni",Apartment,,,3,2,,,,1300
FALSE,Belair,302224,Gzira,Apartment,,,2,2,92,,,1400
FALSE,Belair,133443,"St. Julians, Ta' Giorni",Ground Floor Maisonette,,,3,2,,,,1500
FALSE,Belair,133316,Sliema,Apartment,,,2,2,,,,1600
FALSE,Belair,2944,Sliema,Apartment,,,2,1,,,,1600
FALSE,Belair,16125,Sliema,Apartment,,,3,2,,,,1650
FALSE,Belair,3057,Sliema,Duplex Penthouse,,,3,2,,,,1800
FALSE,Belair,133493,Swieqi,Penthouse,,,2,2,,,,1900
FALSE,Belair,802813,St Julians,Penthouse,,,3,2,,,,2000
FALSE,Belair,17714,Santa Venera,Warehouse,,,,,,,,3750
FALSE,Belair,700732,St Julians,Apartment,,,2,1,95,,,1300
FALSE,Belair,19707,Sliema,Penthouse,,,2,2,,,,1400
FALSE,Belair,137766,Sliema,Apartment,,,2,2,80,,,1600
FALSE,Belair,137512,St Julians,First Floor (+) Maisonette,,,3,2,,,,2100
FALSE,Belair,136805,St Julians,Apartment,,,2,2,,,,2500
FALSE,Belair,13503,"St. Julians, Portomaso",Apartment,,,3,2,250,,,3500
FALSE,Belair,301170,Attard,Penthouse,,,2,2,,,,1600
FALSE,Belair,136891,Swieqi,Retail Outlet,,,,,70,,,1600
FALSE,Belair,503132,Birkirkara,Apartment,,,3,3,164,,,1600
FALSE,Belair,501326,Sliema,Apartment,,,3,3,157,,,2600
FALSE,Belair,15917,Birkirkara,Retail Outlet,,,,,,,,5000
FALSE,Belair,14697,Madliena,Fully-detached Villa,,,6,4,,,,10000
FALSE,Belair,16113,St Julians,Apartment,,,3,2,,,,1200
FALSE,Belair,16176,St Julians,Apartment,,,3,2,,,,1200
FALSE,Belair,16177,St Julians,Apartment,,,3,2,,,,1200
FALSE,Belair,135764,St Julians,Apartment,,,3,2,150,,,1250
FALSE,Belair,137284,Kappara,Apartment,,,2,2,,,,1350
FALSE,Belair,304943,Marsascala,Terraced House,,,5,4,,,,1400
FALSE,Belair,17719,Birkirkara,Terraced House,,,4,3,,,,1400
FALSE,Belair,306664,San Pawl Tat-Targa,Apartment,,,2,2,130,,,1400
FALSE,Belair,800389,Mellieha,Penthouse,,,2,1,80,,,1500
FALSE,Belair,1431,Swieqi,First Floor (+) Maisonette,,,4,3,,,,1700
FALSE,Belair,307698,Ta' Xbiex,Office Centre,,,,,69,,,2000
FALSE,Belair,307694,Ta' Xbiex,Office Centre,,,,,79,,,2000
FALSE,Belair,307704,St Julians,Penthouse,,,2,2,,,,3400
FALSE,Belair,11351,St Julians,Fully-detached Villa,,,4,3,,,,4000
FALSE,Belair,24023,Swieqi,Fully-detached Villa,,,3,5,,,,5000
FALSE,Belair,307409,"Sliema, Tigne Point",Apartment,,,2,2,177,,,6000
FALSE,Belair,131628,Zebbug,Retail Outlet,,,,,98,,,1065
FALSE,Belair,137657,San Gwann,Retail Outlet,,,,,68,,,1200
FALSE,Belair,701483,Valletta,Apartment,,,2,1,92,,,2200
FALSE,Belair,803241,Swieqi,Apartment,,,3,2,120,,,2500
FALSE,Belair,800834,St Julians,Elevated Ground Floor Maisonette,,,2,2,,,,1000
FALSE,Belair,501680,Sliema,Office Centre,,,,,52,,,1000
FALSE,Belair,21822,Msida,Penthouse,,,2,2,,,,1050
FALSE,Belair,7291,Sliema,Apartment,,,3,1,,,,1100
FALSE,Belair,800589,Sliema,Apartment,,,1,0,,,,1100
FALSE,Belair,501682,Sliema,Office Centre,,,,,52,,,1200
FALSE,Belair,137783,Sliema,Apartment,,,2,1,75,,,1250
FALSE,Belair,137786,Sliema,Penthouse,,,2,1,75,,,1250
FALSE,Belair,137784,Sliema,Apartment,,,2,1,75,,,1250
FALSE,Belair,137785,Sliema,Apartment,,,2,1,75,,,1250
FALSE,Belair,11077,Gzira,Ground Floor Maisonette,,,2,2,,,,1300
FALSE,Belair,13374,"Sliema, Fort Cambridge",Apartment,,,1,1,,,,1300
FALSE,Belair,23551,Sliema,Apartment,,,3,2,,,,1500
FALSE,Belair,133363,Swieqi,Apartment,,,2,2,,,,1500
FALSE,Belair,13316,Sliema,Penthouse,,,2,2,,,,1500
FALSE,Belair,500152,Gzira,Apartment Block,,,2,2,,,,1600
FALSE,Belair,9557,Sliema,Apartment,,,3,3,,,,1700
FALSE,Belair,132560,"St. Julians, Portomaso",Apartment,,,1,1,,,,1800
FALSE,Belair,803163,St Julians,Apartment,,,3,2,200,,,2200
FALSE,Belair,17790,"St. Julians, Portomaso",Duplex Apartment,,,2,2,,,,2300
FALSE,Belair,6015,"Sliema, Tigne Point",Apartment,,,2,2,,,,2800
FALSE,Belair,1827,Sliema,Apartment,,,3,2,,,,3500
FALSE,Belair,131598,Sliema,Apartment,,,4,4,,,,3500
FALSE,Belair,17523,Bidnija,House of Character,,,3,2,,,,4500
FALSE,Belair,701047,St Julians,Class 4D,,,,,245,,,P.O.R
FALSE,Belair,7432,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,22781,Swieqi,Apartment,,,3,2,,,,1000
FALSE,Belair,303599,Kappara,Apartment,,,2,3,,,,1000
FALSE,Belair,133116,St Julians,Apartment,,,3,2,,,,1000
FALSE,Belair,502021,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,133374,Swatar,Apartment,,,3,2,,,,1000
FALSE,Belair,136470,Balzan,Apartment,,,3,3,,,,1000
FALSE,Belair,136287,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,134832,Gzira,Apartment,,,2,1,,,,1000
FALSE,Belair,801120,St Julians,Apartment,,,2,2,,,,1000
FALSE,Belair,136289,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,136284,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,801017,Mellieha,Apartment,,,3,2,120,,,1000
FALSE,Belair,135574,Gharghur,Penthouse,,,2,2,80,,,1000
FALSE,Belair,800788,Sliema,Duplex Penthouse,,,1,1,,,,1000
FALSE,Belair,136286,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,802576,Sliema,Apartment,,,1,1,75,,,1000
FALSE,Belair,502860,Msida,Penthouse,,,1,1,63,,,1000
FALSE,Belair,700972,Swieqi,Penthouse,,,2,1,70,,,1000
FALSE,Belair,501855,St Julians,Ground Floor Maisonette,,,3,2,,,,1000
FALSE,Belair,133439,St Pauls Bay,Penthouse,,,2,2,,,,1000
FALSE,Belair,800995,Mellieha,Penthouse,,,2,2,100,,,1000
FALSE,Belair,802533,Mellieha,Penthouse,,,2,1,,,,1000
FALSE,Belair,306247,St Julians,Apartment,,,2,2,,,,1000
FALSE,Belair,306246,St Julians,Apartment,,,2,2,,,,1000
FALSE,Belair,136285,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,136288,Gzira,Apartment,,,2,2,,,,1000
FALSE,Belair,136419,Gzira,Apartment,,,3,2,210,,,1000
FALSE,Belair,302266,Sliema,Apartment,,,1,1,,,,1000
FALSE,Belair,10535,St Julians,Apartment,,,3,2,,,,1000
FALSE,Belair,504151,St Julians,Penthouse,,,1,1,,,,1000
FALSE,Belair,131955,St Pauls Bay,Penthouse,,,3,2,150,,,1000
FALSE,Belair,302272,Sliema,Apartment,,,1,1,,,,1000
FALSE,Belair,21671,Swatar,Apartment,,,3,2,,,,1000
FALSE,Belair,22557,Swieqi,Apartment,,,3,2,,,,1000
FALSE,Belair,133793,Msida,Apartment,,,2,2,,,,1000
FALSE,Belair,131205,Sliema,Apartment,,,2,1,,,,1000
FALSE,Belair,302275,Sliema,Apartment,,,1,1,,,,1000
FALSE,Belair,302278,Sliema,Apartment,,,1,1,,,,1000
FALSE,Belair,8703,St Julians,Apartment,,,2,2,,,,1000
FALSE,Belair,133345,Mellieha,Apartment,,,2,2,100,,,1000
FALSE,Belair,14277,Swieqi,Apartment,,,1,1,,,,1000
FALSE,Belair,18663,Mosta,Penthouse,,,2,2,,,,1000
FALSE,Belair,13994,Naxxar,Apartment,,,2,2,,,,1000
FALSE,Belair,20107,Sliema,Penthouse,,,3,2,,,,1000
